optimize_name,data_name,qubit,input_gates,p_t,seed,gates_aft,one-qubit_gates,two-qubit_gates,H_edge count,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205
clifford_simp_not_post_basic,q16_gates500_pt0_seeds1001,16,500,0,1001,244,68,176,263,32,0,10,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0_seeds1002,16,500,0,1002,237,70,167,262,32,0,7,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.04_seeds1000,16,500,0.04,1000,345,97,248,405,36,1,1,23,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.04_seeds1001,16,500,0.04,1001,349,94,255,434,34,0,0,16,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.04_seeds1002,16,500,0.04,1002,416,110,306,531,37,1,1,7,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.08_seeds1000,16,500,0.08,1000,448,121,327,615,40,3,0,8,16,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.08_seeds1001,16,500,0.08,1001,483,122,361,723,38,2,0,4,10,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.08_seeds1002,16,500,0.08,1002,467,127,340,674,41,3,0,5,16,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.12_seeds1000,16,500,0.12,1000,483,130,353,672,42,6,0,8,16,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.12_seeds1001,16,500,0.12,1001,528,130,398,794,40,3,0,7,9,10,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.12_seeds1002,16,500,0.12,1002,514,146,368,715,47,5,5,9,19,11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.16_seeds1000,16,500,0.16,1000,487,134,353,732,45,4,2,4,10,19,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.16_seeds1001,16,500,0.16,1001,515,162,353,727,46,11,3,5,12,20,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.16_seeds1002,16,500,0.16,1002,601,165,436,857,53,11,1,1,4,18,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.2_seeds1000,16,500,0.2,1000,482,148,334,635,42,8,15,11,12,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.2_seeds1001,16,500,0.2,1001,524,157,367,772,50,8,6,5,6,16,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.2_seeds1002,16,500,0.2,1002,585,163,422,785,57,9,2,11,7,14,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.4_seeds1000,16,500,0.4,1000,492,217,275,425,82,44,17,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.4_seeds1001,16,500,0.4,1001,446,176,270,431,69,22,20,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates500_pt0.4_seeds1002,16,500,0.4,1002,493,189,304,536,63,27,15,13,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0_seeds1000,16,1000,0,1000,232,70,162,263,32,0,10,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0_seeds1001,16,1000,0,1001,246,77,169,254,32,1,6,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0_seeds1002,16,1000,0,1002,263,71,192,284,32,0,2,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.04_seeds1000,16,1000,0.04,1000,569,145,424,850,37,3,0,0,9,24,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.04_seeds1001,16,1000,0.04,1001,507,124,383,813,35,0,0,1,5,28,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.04_seeds1002,16,1000,0.04,1002,608,141,467,1029,36,1,0,1,4,13,23,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.08_seeds1000,16,1000,0.08,1000,759,183,576,1349,38,10,0,1,3,4,25,24,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.08_seeds1001,16,1000,0.08,1001,798,196,602,1646,42,2,0,1,1,2,3,27,27,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.08_seeds1002,16,1000,0.08,1002,872,198,674,2016,40,2,0,1,2,2,11,11,7,21,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.12_seeds1000,16,1000,0.12,1000,861,212,649,1837,43,5,0,0,3,2,5,18,29,19,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.12_seeds1001,16,1000,0.12,1001,857,212,645,1300,46,7,10,9,9,19,20,11,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.12_seeds1002,16,1000,0.12,1002,922,231,691,1590,50,8,3,3,13,9,14,23,17,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.16_seeds1000,16,1000,0.16,1000,908,236,672,1518,53,10,7,8,10,14,8,19,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.16_seeds1001,16,1000,0.16,1001,971,277,694,1681,57,18,16,11,7,10,9,9,22,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.16_seeds1002,16,1000,0.16,1002,1010,249,761,2065,54,8,0,2,10,5,9,10,9,21,21,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.2_seeds1000,16,1000,0.2,1000,951,263,688,1575,53,6,6,17,17,13,25,10,3,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.2_seeds1001,16,1000,0.2,1001,1028,296,732,1828,67,21,11,10,6,7,7,16,21,14,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.2_seeds1002,16,1000,0.2,1002,1073,271,802,2282,58,8,7,9,5,11,4,6,6,4,21,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.4_seeds1000,16,1000,0.4,1000,877,347,530,840,93,61,32,22,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.4_seeds1001,16,1000,0.4,1001,864,330,534,956,93,38,31,13,18,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates1000_pt0.4_seeds1002,16,1000,0.4,1002,882,297,585,989,71,35,18,34,18,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0_seeds1000,16,5000,0,1000,237,75,162,255,32,0,14,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0_seeds1001,16,5000,0,1001,242,71,171,284,32,0,6,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0_seeds1002,16,5000,0,1002,241,79,162,252,32,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.04_seeds1000,16,5000,0.04,1000,2141,409,1732,9214,34,1,0,0,1,1,1,1,1,1,0,0,0,1,1,4,13,14,29,47,48,22,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.04_seeds1001,16,5000,0.04,1001,2315,444,1871,10679,35,1,0,1,0,0,1,1,2,2,0,1,2,3,1,4,2,2,19,33,46,48,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.04_seeds1002,16,5000,0.04,1002,2263,424,1839,10374,33,1,0,0,0,1,0,3,5,0,0,0,0,0,0,4,5,3,13,37,42,54,26,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.08_seeds1000,16,5000,0.08,1000,3523,703,2820,14038,43,11,0,0,6,11,21,14,17,8,5,10,21,5,7,14,14,15,9,24,16,24,23,9,12,7,9,12,8,7,2,1,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.08_seeds1001,16,5000,0.08,1001,3517,701,2816,17983,46,7,1,1,1,4,3,5,1,4,11,11,14,10,11,17,19,13,9,4,5,6,9,16,23,27,24,26,9,4,3,4,6,9,6,8,7,2,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.08_seeds1002,16,5000,0.08,1002,3592,715,2877,14606,45,4,0,1,7,5,11,5,7,11,9,8,8,6,6,20,38,40,36,34,26,24,12,0,0,1,1,1,3,1,0,1,5,8,4,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.12_seeds1000,16,5000,0.12,1000,4165,891,3274,12705,60,19,9,8,20,11,8,22,26,40,22,15,16,34,36,42,40,19,18,2,1,2,2,4,3,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.12_seeds1001,16,5000,0.12,1001,4254,906,3348,9558,72,10,11,12,15,36,46,43,42,47,59,28,19,14,6,13,12,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.12_seeds1002,16,5000,0.12,1002,4126,873,3253,12733,70,11,4,10,26,22,22,20,24,21,32,40,25,14,7,10,15,4,5,3,9,28,21,16,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.16_seeds1000,16,5000,0.16,1000,4558,1092,3466,8369,103,49,48,33,63,62,39,37,39,30,26,24,21,16,5,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.16_seeds1001,16,5000,0.16,1001,4537,1041,3496,9335,104,30,21,36,27,51,44,35,43,53,30,40,24,15,8,8,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.16_seeds1002,16,5000,0.16,1002,4586,1028,3558,12945,96,40,16,14,19,22,22,24,22,29,33,22,20,30,26,22,33,26,11,11,10,5,4,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.2_seeds1000,16,5000,0.2,1000,4807,1192,3615,7532,124,61,45,41,80,81,84,46,24,23,16,15,3,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.2_seeds1001,16,5000,0.2,1001,4665,1169,3496,9681,127,62,47,31,33,41,50,47,56,28,20,17,17,15,18,17,13,3,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.2_seeds1002,16,5000,0.2,1002,4944,1182,3762,9025,129,46,34,56,35,55,51,47,50,39,34,31,30,7,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.4_seeds1000,16,5000,0.4,1000,4216,1421,2795,5134,276,166,98,75,63,46,27,22,14,12,1,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.4_seeds1001,16,5000,0.4,1001,4225,1385,2840,5442,217,150,88,98,67,76,44,16,11,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates5000_pt0.4_seeds1002,16,5000,0.4,1002,4021,1383,2638,4525,264,158,108,97,71,44,27,13,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates10000_pt0_seeds1000,16,10000,0,1000,231,70,161,262,32,0,5,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates10000_pt0_seeds1001,16,10000,0,1001,264,75,189,279,32,0,5,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates10000_pt0_seeds1002,16,10000,0,1002,235,70,165,249,32,0,13,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates10000_pt0.04_seeds1000,16,10000,0.04,1000,4203,757,3446,31908,36,0,0,1,0,1,1,0,1,1,1,1,2,0,2,2,3,4,1,1,1,1,7,11,4,3,1,0,6,6,12,5,4,8,22,30,62,58,44,32,23,10
clifford_simp_not_post_basic,q16_gates10000_pt0.04_seeds1001,16,10000,0.04,1001,4409,802,3607,35518,38,1,0,1,0,0,0,2,2,2,0,0,1,0,3,0,2,0,0,2,2,2,3,1,2,2,5,3,8,11,12,9,2,3,5,6,28,39,57,67,67,42
clifford_simp_not_post_basic,q16_gates10000_pt0.04_seeds1002,16,10000,0.04,1002,4432,795,3637,36852,36,1,0,0,0,0,1,1,2,0,0,0,1,1,0,3,4,1,1,2,0,2,1,1,6,4,5,3,0,0,1,0,0,1,2,6,20,24,55,75,74,93
clifford_simp_not_post_basic,q16_gates10000_pt0.08_seeds1000,16,10000,0.08,1000,6583,1264,5319,29963,50,6,1,2,6,10,22,22,15,13,22,25,33,8,14,20,34,27,21,23,10,14,16,26,45,37,35,29,23,1,6,13,14,8,3,0,1,0,1,1,0,10
clifford_simp_not_post_basic,q16_gates10000_pt0.08_seeds1001,16,10000,0.08,1001,6965,1321,5644,43374,58,12,1,5,2,4,9,8,7,8,13,8,11,15,16,26,21,15,13,15,16,20,18,11,25,31,40,22,12,10,8,10,7,7,5,5,11,8,6,13,33,118
clifford_simp_not_post_basic,q16_gates10000_pt0.08_seeds1002,16,10000,0.08,1002,7032,1364,5668,41272,51,8,0,6,5,5,17,13,14,23,11,20,30,28,17,10,9,25,30,37,20,23,8,4,3,3,3,17,17,16,19,10,12,5,4,7,12,30,33,30,21,60
clifford_simp_not_post_basic,q16_gates10000_pt0.12_seeds1000,16,10000,0.12,1000,8184,1701,6483,26209,97,27,13,25,29,34,30,37,38,50,34,18,28,28,55,86,74,45,28,26,40,26,19,8,1,0,0,1,2,1,0,0,0,0,0,3,0,0,2,0,0,0
clifford_simp_not_post_basic,q16_gates10000_pt0.12_seeds1001,16,10000,0.12,1001,8345,1762,6583,22401,97,32,21,31,27,55,73,61,38,55,94,67,51,42,26,27,23,12,17,23,21,8,2,3,16,8,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates10000_pt0.12_seeds1002,16,10000,0.12,1002,8176,1682,6494,22241,98,23,17,20,35,34,41,43,39,45,79,101,77,56,37,29,27,31,20,11,12,10,1,4,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates10000_pt0.16_seeds1000,16,10000,0.16,1000,8720,2069,6651,16146,157,85,63,75,109,113,95,97,72,79,56,39,29,16,4,4,9,1,1,1,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates10000_pt0.16_seeds1001,16,10000,0.16,1001,9217,2072,7145,22706,156,62,46,51,56,65,64,73,79,67,60,71,45,30,29,19,23,22,13,18,23,14,7,1,5,1,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates10000_pt0.16_seeds1002,16,10000,0.16,1002,9013,2035,6978,21743,150,85,51,47,65,69,49,50,35,55,81,67,61,43,42,35,31,28,18,14,7,3,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates10000_pt0.2_seeds1000,16,10000,0.2,1000,9392,2280,7112,16113,208,116,88,97,118,108,117,80,65,60,54,41,40,24,5,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates10000_pt0.2_seeds1001,16,10000,0.2,1001,9292,2314,6978,18521,227,129,84,65,60,89,123,101,93,68,50,35,34,34,31,18,8,3,2,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates10000_pt0.2_seeds1002,16,10000,0.2,1002,9322,2244,7078,17355,192,96,79,92,83,125,86,96,87,74,48,66,40,21,11,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates10000_pt0.4_seeds1000,16,10000,0.4,1000,8017,2796,5221,8933,486,373,243,180,110,78,41,24,21,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates10000_pt0.4_seeds1001,16,10000,0.4,1001,8220,2637,5583,10583,396,264,203,152,131,110,80,55,26,16,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clifford_simp_not_post_basic,q16_gates10000_pt0.4_seeds1002,16,10000,0.4,1002,8006,2793,5213,9313,523,346,221,178,106,68,50,35,20,12,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
